car_num,ct_name,psevdoname,std_kap,std_ppr,std_dep,std_vogi
58251703,Газовые,14-94-1,2026-11-23,2019-04-02,2018-09-01,2021-06-03
58251711,Газовые,14-94-1,2027-10-30,2019-10-06,2019-10-30,2021-11-24
58251729,Газовые,14-94-1,2027-06-24,2019-06-09,2018-10-24,2021-09-19
58251745,Газовые,14-94-1,2027-05-26,2018-08-24,2020-05-26,2022-12-04
58251760,Газовые,14-94-1,2027-05-28,2019-05-10,2018-07-23,2021-08-08
58251778,Газовые,14-94-1,2026-06-13,2019-10-25,2019-02-11,2023-01-28
58251794,Газовые,14-94-1,2026-11-25,2018-11-10,2019-11-25,2021-02-23
58251802,Газовые,14-94-1,2025-11-28,2019-11-07,2020-07-15,2022-06-07
58251810,Газовые,14-94-1,2026-05-19,2020-04-28,2018-05-19,2022-07-26
58251828,Газовые,14-94-1,2027-05-15,2019-05-03,2020-05-15,2023-05-13
58251844,Газовые,14-94-1,2025-12-26,2019-08-13,2019-09-30,2021-04-11
58251869,Газовые,14-94-1,2027-06-03,2019-05-26,2020-05-02,2021-10-31
58251877,Газовые,14-94-1,2026-09-22,2018-09-01,2018-10-17,2021-03-30
58251885,Газовые,14-94-1,2027-08-13,2019-10-23,2019-05-09,2023-08-10
58251893,Газовые,14-94-1,2027-02-16,2019-01-29,2020-02-16,2022-02-17
58251927,Газовые,14-94-1,2026-07-10,2018-06-30,2018-06-27,2021-05-25
58251935,Газовые,14-94-1,2027-08-23,2019-08-16,2019-08-23,2021-10-07
58251950,Газовые,14-94-1,2026-05-20,2020-04-25,2018-05-20,2021-04-23
58251968,Газовые,14-94-1,2026-10-10,2018-09-23,2019-10-10,2022-09-26
58252016,Газовые,14-94-1,2027-01-18,2019-04-14,2019-07-02,2021-03-11
58252024,Газовые,14-94-1,2026-09-11,2019-06-04,2018-05-22,2023-06-27
58252032,Газовые,14-94-1,2027-02-04,2019-01-25,2019-01-14,2021-05-06
58252081,Газовые,14-94-1,2025-07-31,2019-02-21,2018-09-14,2021-01-13
58252107,Газовые,14-94-1,2026-12-23,2019-08-10,2019-02-19,2021-08-30
58252115,Газовые,14-94-1,2026-07-29,2018-07-17,2019-02-24,2021-03-05
58252123,Газовые,14-94-1,2026-02-14,2020-01-22,2020-12-08,2022-07-23
58252750,Газовые,14-94-1,2026-02-21,2019-09-27,2019-04-28,2021-06-24
58252768,Газовые,14-94-1,2026-09-30,2018-09-06,2019-09-30,2022-09-26
58252776,Газовые,14-94-1,2027-01-27,2018-12-28,2018-12-25,2021-02-14
58252784,Газовые,14-94-1,2026-07-25,2018-07-05,2018-10-12,2022-02-16
58252792,Газовые,14-94-1,2026-02-19,2020-02-27,2019-08-06,2022-09-11
58252818,Газовые,14-94-1,2026-09-10,2018-09-02,2019-09-10,2021-03-28
58252826,Газовые,14-94-1,2026-10-07,2018-09-26,2018-12-05,2021-02-06
58252834,Газовые,14-94-1,2026-02-07,2019-09-15,2018-11-26,2022-05-25
58252842,Газовые,14-94-1,2026-07-28,2018-07-21,2019-02-03,2023-04-02
58252859,Газовые,14-94-1,2026-03-23,2019-10-20,2019-05-29,2021-09-08
58252883,Газовые,14-94-1,2026-03-27,2019-07-25,2021-03-23,2025-07-25
58252891,Газовые,14-94-1,2027-01-16,2018-12-26,2019-12-03,2021-02-23
58252909,Газовые,14-94-1,2027-09-28,2019-09-20,2019-09-28,2022-07-11
58252933,Газовые,14-94-1,2027-04-25,2019-04-18,2018-08-30,2021-04-15
58252941,Газовые,14-94-1,2027-01-18,2018-12-27,2018-05-27,2022-04-07
58252958,Газовые,14-94-1,2027-10-22,2019-10-11,2019-08-14,2021-10-31
58252974,Газовые,14-94-1,2027-05-27,2019-05-14,2018-09-23,2022-07-20
58252990,Газовые,14-94-1,2026-08-30,2018-08-04,2018-08-31,2021-05-02
58253006,Газовые,14-94-1,2027-06-30,2019-06-18,2018-09-09,2021-03-25
58253048,Газовые,14-94-1,2027-04-19,2020-01-02,2019-04-11,2021-08-09
58253055,Газовые,14-94-1,2026-04-26,2020-03-13,2020-11-14,2022-05-18
58253063,Газовые,14-94-1,2026-05-11,2020-04-26,2018-05-11,2021-03-30
58253071,Газовые,14-94-1,2027-07-15,2019-07-06,2019-06-27,2021-12-03
58253089,Газовые,14-94-1,2026-07-09,2018-07-04,2019-07-09,2021-04-03
58253147,Газовые,14-94-1,2027-08-05,2019-07-28,2019-08-05,2023-07-30
58253154,Газовые,14-94-1,2026-05-31,2018-05-16,2019-04-06,2021-01-20
58253196,Газовые,14-94-1,2027-10-13,2019-10-03,2019-10-13,2021-12-31
58253220,Газовые,14-94-1,2026-03-21,2019-03-06,2019-11-27,2022-03-03
58253238,Газовые,14-94-1,2027-06-19,2019-06-12,2020-06-19,2022-03-21
58253246,Газовые,14-94-1,2026-07-03,2020-03-06,2019-07-29,2021-03-07
58253253,Газовые,14-94-1,2027-03-08,2019-02-02,2018-06-06,2021-11-15
58253279,Газовые,14-94-1,2026-04-15,2020-03-26,2021-03-30,2022-07-15
58253295,Газовые,14-94-1,2026-03-09,2020-03-01,2019-11-27,2021-03-01
58253303,Газовые,14-94-1,2026-11-27,2018-11-16,2018-12-04,2021-04-06
58253311,Газовые,14-94-1,2025-12-20,2020-01-31,2019-09-13,2021-03-07
58253329,Газовые,14-94-1,2026-10-08,2018-09-11,2018-09-22,2021-01-17
58253337,Газовые,14-94-1,2027-08-17,2019-08-07,2019-08-17,2023-08-08
58253345,Газовые,14-94-1,2027-02-14,2019-01-27,2019-02-13,2022-04-24
58253378,Газовые,14-94-1,2027-08-06,2019-07-03,2019-05-18,2021-08-16
58253386,Газовые,14-94-1,2026-12-18,2019-09-06,2018-09-18,2021-11-09
58253410,Газовые,14-94-1,2027-02-07,2019-08-13,2019-01-09,2021-02-14
58253428,Газовые,14-94-1,2026-05-31,2019-12-09,2019-04-09,2021-02-28
58253436,Газовые,14-94-1,2026-02-13,2020-01-31,2019-03-12,2022-06-15
58253444,Газовые,14-94-1,2027-11-18,2019-03-26,2019-09-30,2023-04-16
76733310,Химические,12-59-5,2020-04-24,NULL,2019-02-17,NULL
58253477,Газовые,14-94-1,2026-04-13,2020-03-26,2019-09-21,2022-04-15
58253493,Газовые,14-94-1,2027-10-25,2019-10-13,2019-10-25,2022-08-08
58253501,Газовые,14-94-1,2026-08-31,2018-11-21,2018-08-11,2022-10-02
58253519,Газовые,14-94-1,2027-03-29,2019-03-17,2018-06-05,2021-10-26
58253535,Газовые,14-94-1,2026-04-10,2020-04-29,2018-04-10,2021-03-07
58253576,Газовые,14-94-1,2026-04-13,2019-07-17,2020-08-13,2021-04-30
58253584,Газовые,14-94-1,2027-06-29,2019-06-18,2018-11-04,2022-04-07
58253600,Газовые,14-94-1,2026-08-10,2018-07-31,2018-12-08,2021-05-13
58253618,Газовые,14-94-1,2027-02-28,2019-11-26,2018-10-13,2023-08-20
58253626,Газовые,14-94-1,2026-12-30,2019-07-26,2018-11-01,2021-06-08
58253634,Газовые,14-94-1,2026-07-02,2018-06-12,2019-07-02,2022-06-15
58253642,Газовые,14-94-1,2026-11-27,2018-11-16,2019-03-24,2021-01-20
58253659,Газовые,14-94-1,2027-07-20,2019-07-08,2019-12-08,2021-03-25
58253667,Газовые,14-94-1,2026-02-25,2020-02-25,2021-03-11,2022-07-11
58253675,Газовые,14-94-1,2026-04-27,2018-04-20,2019-12-30,2021-01-20
58253683,Газовые,14-94-1,2027-08-12,2019-08-02,2019-01-10,2021-10-14
58253691,Газовые,14-94-1,2026-02-08,2020-01-24,2021-02-03,2021-05-01
58253725,Газовые,14-94-1,2027-12-17,2019-11-30,2019-12-17,2022-05-25
58253733,Газовые,14-94-1,2026-09-15,2019-03-04,2019-04-10,2021-05-10
58253741,Газовые,14-94-1,2027-05-21,2019-04-24,2018-09-09,2021-11-24
58262981,Газовые,14-94-1,2026-04-17,2020-02-07,2020-04-15,2021-02-03
58263013,Газовые,14-94-1,2027-06-14,2018-09-03,2019-09-29,2022-09-04
58263047,Газовые,14-94-1,2027-02-23,2019-02-12,2019-01-04,2021-05-08
58263054,Газовые,14-94-1,2027-07-15,2020-01-31,2019-09-06,2022-03-20
58263062,Газовые,14-94-1,2027-02-16,2020-02-08,2018-12-19,2022-06-06
58263088,Газовые,14-94-1,2027-04-01,2019-03-24,2018-12-15,2023-04-22
58263104,Газовые,14-94-1,2028-03-10,2020-02-26,2019-11-11,2022-06-04
58263120,Газовые,14-94-1,2027-07-14,2019-07-02,2019-03-24,2023-03-29
58263138,Газовые,14-94-1,2026-10-28,2019-03-21,2018-12-14,2021-06-14
58263146,Газовые,14-94-1,2027-03-16,2019-02-22,2018-06-03,2022-01-15
58263161,Газовые,14-94-1,2027-01-31,2019-11-20,2018-08-09,2021-11-16
58263179,Газовые,14-94-1,2026-12-20,2018-12-08,2018-09-09,2022-06-19
58263187,Газовые,14-94-1,2027-12-18,2019-12-07,2019-12-18,2021-12-06
58263195,Газовые,14-94-1,2018-05-19,2019-10-28,2021-05-19,2022-04-21
58263211,Газовые,14-94-1,2026-09-21,2019-02-27,2019-06-01,2023-02-09
58263229,Газовые,14-94-1,2027-07-20,2019-04-23,2020-07-20,2022-06-07
58263237,Газовые,14-94-1,2027-03-07,2019-02-02,2018-07-01,2023-02-14
58263252,Газовые,14-94-1,2027-02-11,2019-01-17,2018-07-23,2021-03-31
58263260,Газовые,14-94-1,2027-02-12,2019-01-24,2018-06-13,2021-05-06
58263278,Газовые,14-94-1,2027-07-31,2019-07-23,2019-05-05,2021-12-29
58263302,Газовые,14-94-1,2026-11-19,2018-11-08,2018-09-13,2022-11-13
58263328,Газовые,14-94-1,2026-07-22,2018-07-05,2018-08-03,2021-05-09
58263344,Газовые,14-94-1,2028-01-19,2020-01-08,2019-12-22,2022-02-26
58263351,Газовые,14-94-1,2026-05-07,2018-05-19,2019-11-19,2022-07-28
58263377,Газовые,14-94-1,2028-04-10,2019-11-10,2020-04-10,2022-07-03
58263385,Газовые,14-94-1,2027-01-31,2019-01-19,2020-01-31,2022-01-09
58263450,Газовые,14-94-1,2027-12-14,2019-12-06,2019-09-17,2022-09-18
58263476,Газовые,14-94-1,2028-01-30,2020-01-24,2020-01-30,2022-02-07
58263484,Газовые,14-94-1,2028-02-17,2020-02-07,2020-02-17,2022-03-16
58263492,Газовые,14-94-1,2027-02-05,2018-10-14,2020-02-05,2021-03-30
58263500,Газовые,14-94-1,2027-01-17,2020-01-24,2018-10-17,2022-02-04
58263534,Газовые,14-94-1,2026-08-17,2018-08-02,2018-08-22,2022-07-31
58263575,Газовые,14-94-1,2027-01-25,2019-01-18,2019-12-26,2021-04-23
58263583,Газовые,14-94-1,2026-08-31,2018-08-15,2018-11-06,2023-02-09
58266883,Газовые,14-94-1,2019-07-25,2018-07-17,2021-07-25,2021-02-28
58263609,Газовые,14-94-1,2027-03-02,2019-02-16,2019-11-24,2021-11-10
58263617,Газовые,14-94-1,2027-02-19,2019-01-30,2019-03-19,2023-04-02
58263674,Газовые,14-94-1,2026-10-29,2019-11-08,2019-06-19,2023-10-01
58263690,Газовые,14-94-1,2027-04-30,2019-04-14,2019-02-08,2021-08-19
58263708,Газовые,14-94-1,2026-09-12,2019-05-15,2019-09-10,2021-09-26
58263716,Газовые,14-94-1,2026-12-31,2020-03-27,2019-07-06,2022-05-29
58263724,Газовые,14-94-1,2027-06-11,2018-10-25,2018-09-03,2022-05-13
58263740,Газовые,14-94-1,2027-02-23,2019-02-07,2018-10-24,2021-03-26
58263799,Газовые,14-94-1,2027-10-23,2019-10-16,2019-06-15,2022-01-28
58263807,Газовые,14-94-1,2027-10-29,2019-10-13,2019-07-21,2022-07-14
58263823,Газовые,14-94-1,2028-03-21,2020-03-07,2020-03-21,2022-05-07
58263831,Газовые,14-94-1,2027-06-19,2020-01-27,2020-06-19,2021-12-28
58263849,Газовые,14-94-1,2027-07-02,2019-06-23,2019-02-22,2022-01-12
58263856,Газовые,14-94-1,2027-04-27,2019-04-15,2020-04-27,2021-11-10
58263872,Газовые,14-94-1,2027-02-28,2019-02-21,2020-02-28,2023-04-17
58263880,Газовые,14-94-1,2027-02-20,2020-02-19,2018-06-25,2022-09-04
58263898,Газовые,14-94-1,2017-07-31,2019-10-18,2017-07-31,2022-02-14
58263906,Газовые,14-94-1,2027-01-31,2019-12-26,2018-06-04,2021-03-27
58263930,Газовые,14-94-1,2026-08-07,2018-07-16,2018-05-10,2021-02-28
58263955,Газовые,14-94-1,2027-03-23,2020-02-20,2019-06-09,2021-12-05
58263963,Газовые,14-94-1,2026-08-17,2018-08-04,2018-07-06,2022-09-17
58264334,Газовые,14-94-1,2027-07-31,2019-07-22,2019-07-31,2022-01-02
58264359,Газовые,14-94-1,2027-08-25,2019-08-12,2019-08-13,2021-09-18
58264367,Газовые,14-94-1,2027-10-06,2019-09-26,2018-12-24,2022-05-07
58264383,Газовые,14-94-1,2027-01-18,2018-12-28,2018-11-15,2023-01-20
58264425,Газовые,14-94-1,2027-12-02,2019-11-21,2019-12-02,2021-01-13
58264433,Газовые,14-94-1,2026-10-09,2018-09-17,2018-11-08,2022-09-12
58264441,Газовые,14-94-1,2027-10-23,2019-09-27,2019-10-23,2021-11-03
58264490,Газовые,14-94-1,2028-03-16,2020-02-05,2020-03-16,2022-03-20
58264508,Газовые,14-94-1,2026-05-28,2020-02-02,2019-12-27,2021-05-09
58264524,Газовые,14-94-1,2026-11-10,2018-10-24,2019-08-23,2021-03-25
58264540,Газовые,14-94-1,2027-08-01,2019-07-21,2019-02-25,2022-04-21
58264565,Газовые,14-94-1,2026-10-31,2019-02-14,2020-06-22,2021-09-01
58264573,Газовые,14-94-1,2027-02-07,2018-08-25,2019-02-11,2022-10-08
58264581,Газовые,14-94-1,2026-08-30,2019-02-05,2018-07-26,2021-06-22
58264607,Газовые,14-94-1,2026-03-22,2020-03-20,2018-11-03,2021-04-21
58264615,Газовые,14-94-1,2027-05-31,2020-03-26,2019-06-13,2022-03-09
58264623,Газовые,14-94-1,2026-12-02,2018-11-24,2019-02-17,2021-08-07
58264631,Газовые,14-94-1,2027-05-06,2019-04-26,2019-07-03,2022-06-06
58264649,Газовые,14-94-1,2018-09-12,2018-07-05,2021-06-10,2021-02-04
58264664,Газовые,14-94-1,2027-07-20,2019-07-08,2019-12-08,2021-06-11
58264672,Газовые,14-94-1,2026-06-08,2020-01-19,2019-06-29,2021-04-25
58264680,Газовые,14-94-1,2026-12-23,2018-12-12,2019-12-23,2023-02-18
58264706,Газовые,14-94-1,2028-03-06,2020-01-31,2020-03-06,2026-01-31
58264714,Газовые,14-94-1,2026-07-19,2018-07-13,2018-07-01,2021-11-15
58264722,Газовые,14-94-1,2027-02-22,2019-01-13,2018-06-07,2023-07-26
58264730,Газовые,14-94-1,2027-02-02,2019-01-15,2020-02-02,2021-04-06
58264748,Газовые,14-94-1,2027-11-29,2019-11-21,2019-11-29,2021-05-03
58264771,Газовые,14-94-1,2026-05-23,2018-06-02,2019-03-01,2021-06-25
58264797,Газовые,14-94-1,2027-10-26,2019-10-12,2019-10-26,2021-12-09
58264813,Газовые,14-94-1,2028-03-17,2020-02-09,2020-03-17,2021-05-27
58264839,Газовые,14-94-1,2027-08-21,2019-07-30,2019-08-21,2023-09-23
58264847,Газовые,14-94-1,2027-03-31,2019-03-22,2020-02-29,2023-04-14
58264862,Газовые,14-94-1,2026-11-23,2018-11-12,2019-11-23,2021-01-27
58264870,Газовые,14-94-1,2027-08-20,2020-04-03,2019-01-07,2022-03-19
58264896,Газовые,14-94-1,2027-09-06,2019-08-15,2018-09-22,2021-11-21
58264904,Газовые,14-94-1,2026-08-28,2018-08-19,2019-08-11,2021-06-18
58264920,Газовые,14-94-1,2026-09-13,2018-08-10,2018-11-17,2021-12-06
58264953,Газовые,14-94-1,2027-05-23,2018-08-14,2018-08-11,2021-12-17
58264961,Газовые,14-94-1,2026-12-02,2019-11-12,2018-09-06,2022-07-23
58264979,Газовые,14-94-1,2026-06-10,2019-01-09,2018-06-02,2021-05-05
58264987,Газовые,14-94-1,2026-03-30,2020-03-16,2020-04-27,2022-09-15
58264995,Газовые,14-94-1,2027-12-29,2019-10-26,2019-03-19,2021-01-13
58265000,Газовые,14-94-1,2026-10-25,2018-10-14,2019-08-29,2022-12-03
58265018,Газовые,14-94-1,2027-05-19,2019-11-17,2019-01-06,2023-05-31
58265042,Газовые,14-94-1,2027-01-10,2018-12-20,2019-11-04,2021-04-25
58265067,Газовые,14-94-1,2026-05-23,2018-05-16,2019-05-23,2022-06-14
58265075,Газовые,14-94-1,2028-01-11,2019-12-29,2020-01-11,2022-03-08
58265083,Газовые,14-94-1,2027-03-31,2019-03-09,2018-08-06,2021-06-01
58265091,Газовые,14-94-1,2027-12-12,2019-12-04,2019-05-30,2022-03-06
58265109,Газовые,14-94-1,2027-10-29,2019-10-18,2019-10-29,2021-11-07
58265166,Газовые,14-94-1,2027-06-08,2019-05-29,2020-06-04,2023-06-13
58265190,Газовые,14-94-1,2027-02-27,2019-02-21,2019-12-29,2021-04-30
58265208,Газовые,14-94-1,2027-03-01,2020-02-20,2019-02-22,2022-07-14
58265216,Газовые,14-94-1,2027-03-24,2019-03-13,2018-06-04,2022-01-24
58265257,Газовые,14-94-1,2027-11-09,2019-10-24,2019-11-09,2021-11-18
58265281,Газовые,14-94-1,2028-04-01,2020-03-14,2020-04-01,2022-06-25
58265299,Газовые,14-94-1,2027-02-20,2019-11-10,2020-02-20,2021-03-07
58265307,Газовые,14-94-1,2027-07-15,2019-06-19,2020-07-15,2021-09-13
58265315,Газовые,14-94-1,2027-12-02,2019-11-22,2019-12-02,2022-01-16
58265448,Газовые,14-94-1,2028-04-10,2020-03-27,2020-04-10,2022-05-16
58265455,Газовые,14-94-1,2026-01-29,2019-10-20,2018-12-03,2022-09-18
58265463,Газовые,14-94-1,2027-02-16,2019-01-24,2019-02-26,2021-08-29
58265471,Газовые,14-94-1,2027-10-07,2019-09-23,2018-12-24,2021-11-19
58265489,Газовые,14-94-1,2027-09-16,2019-08-22,2019-05-20,2021-12-26
58265497,Газовые,14-94-1,2026-12-23,2018-12-15,2019-06-05,2021-05-07
58265505,Газовые,14-94-1,2027-12-06,2019-11-28,2019-10-24,2022-08-22
58265513,Газовые,14-94-1,2027-05-04,2019-04-25,2018-10-17,2021-03-30
58265521,Газовые,14-94-1,2027-11-12,2019-11-01,2019-11-12,2021-11-15
58265539,Газовые,14-94-1,2027-01-17,2018-10-17,2018-11-30,2021-09-12
58265547,Газовые,14-94-1,2028-03-30,2020-03-21,2019-12-15,2022-07-23
58265562,Газовые,14-94-1,2028-01-31,2020-01-20,2020-01-31,2022-02-16
58265570,Газовые,14-94-1,2027-11-29,2019-11-16,2019-11-29,2021-12-28
58265588,Газовые,14-94-1,2027-04-17,2019-04-10,2019-01-04,2022-03-24
58265596,Газовые,14-94-1,2027-09-20,2019-09-04,2019-09-20,2021-11-16
58265604,Газовые,14-94-1,2026-05-07,2020-04-15,2020-01-31,2021-03-11
58265612,Газовые,14-94-1,2026-08-19,2018-08-11,2018-05-13,2021-02-28
58265620,Газовые,14-94-1,2027-11-24,2019-11-04,2019-11-24,2022-06-04
58265653,Газовые,14-94-1,2026-04-06,2020-03-08,2021-03-16,2021-07-15
58265687,Газовые,14-94-1,2026-11-15,2018-10-16,2019-06-11,2021-02-26
58265695,Газовые,14-94-1,2026-12-26,2019-05-17,2019-04-21,2021-05-02
58265703,Газовые,14-94-1,2026-05-13,2019-10-31,2019-03-16,2022-06-03
58265711,Газовые,14-94-1,2027-09-22,2019-09-15,2019-05-06,2023-04-03
58265737,Газовые,14-94-1,2027-09-18,2019-09-08,2019-09-18,2021-05-27
58265745,Газовые,14-94-1,2027-01-28,2019-01-20,2020-01-28,2021-03-22
58265752,Газовые,14-94-1,2027-04-01,2019-03-23,2020-04-01,2023-04-07
58265760,Газовые,14-94-1,2027-08-10,2019-07-29,2018-09-29,2022-01-10
58265786,Газовые,14-94-1,2026-12-30,2018-12-22,2018-11-02,2021-02-25
58265794,Газовые,14-94-1,2026-09-09,2018-08-22,2018-10-04,2022-09-24
58265802,Газовые,14-94-1,2018-04-26,2018-06-20,2021-06-30,2022-07-25
58265828,Газовые,14-94-1,2027-08-09,2019-07-08,2019-08-09,2021-09-27
58265836,Газовые,14-94-1,2027-10-07,2019-09-18,2019-07-28,2022-06-20
58265844,Газовые,14-94-1,2027-02-28,2019-01-27,2018-07-11,2022-07-15
58265885,Газовые,14-94-1,2027-04-11,2019-04-03,2018-11-29,2021-12-19
58265893,Газовые,14-94-1,2027-10-12,2019-09-15,2019-07-26,2021-06-18
58265901,Газовые,14-94-1,2027-07-18,2019-06-24,2020-07-18,2022-01-29
58265919,Газовые,14-94-1,2027-11-15,2019-10-15,2019-11-15,2022-03-08
58265927,Газовые,14-94-1,2027-12-09,2019-11-24,2019-12-09,2021-11-29
58265935,Газовые,14-94-1,2019-05-17,2018-06-08,2021-07-02,2022-06-06
58265968,Газовые,14-94-1,2027-02-22,2019-01-17,2019-01-27,2021-05-07
58265976,Газовые,14-94-1,2028-01-29,2020-01-24,2020-01-29,2022-01-12
58265984,Газовые,14-94-1,2027-05-29,2020-04-15,2018-11-21,2022-07-12
58265992,Газовые,14-94-1,2027-06-07,2020-03-13,2019-03-22,2022-04-11
58266032,Газовые,14-94-1,2027-09-25,2019-09-20,2019-09-25,2022-06-04
58266040,Газовые,14-94-1,2026-09-30,2018-07-25,2019-06-02,2023-02-28
58266057,Газовые,14-94-1,2028-04-30,2020-04-11,2020-04-30,2022-04-24
58266065,Газовые,14-94-1,2028-03-17,2020-02-20,2020-03-17,2022-02-21
77786796,Газовые,11-160-9,2025-05-18,2019-09-02,2018-05-18,2023-05-18
58266073,Газовые,14-94-1,2027-06-22,2019-12-13,2018-10-25,2022-03-30
58266081,Газовые,14-94-1,2027-09-16,2019-08-24,2019-09-16,2021-10-10
58266107,Газовые,14-94-1,2018-07-14,2018-10-28,2021-09-17,2022-08-28
58266115,Газовые,14-94-1,2028-02-16,2020-01-29,2020-02-16,2022-07-22
58266131,Газовые,14-94-1,2026-11-23,2018-10-13,2019-03-19,2022-10-16
58266149,Газовые,14-94-1,2018-12-10,2018-09-02,2021-09-11,2022-08-21
58266156,Газовые,14-94-1,2027-04-30,2019-04-17,2019-04-22,2021-06-24
58266164,Газовые,14-94-1,2019-07-17,2018-07-08,2021-07-17,2024-07-08
58266180,Газовые,14-94-1,2027-11-28,2019-11-16,2019-11-28,2022-01-08
58266206,Газовые,14-94-1,2027-01-27,2018-09-04,2018-08-15,2021-10-25
58266214,Газовые,14-94-1,2028-02-06,2020-01-29,2020-02-06,2022-01-31
58266248,Газовые,14-94-1,2026-12-21,2019-11-11,2019-02-21,2021-09-22
58266271,Газовые,14-94-1,2026-05-21,2018-05-10,2018-12-17,2022-11-25
58266289,Газовые,14-94-1,2019-03-06,2018-07-15,2021-07-28,2022-08-14
58266305,Газовые,14-94-1,2027-12-08,2019-11-19,2019-04-26,2021-12-16
